from_postcode,BT126BA,BT161RH,BT358DR,BT412RL,BT476SB,BT521HS,BT635QQ,BT746DN
N00003313,13.034936869946,27.4048869057523,47.7609862792756,35.2996111471651,96.2,76.5915751408553,34.0096740062926,100.1
N00003314,13.034936869946,27.4048869057523,47.7609862792756,35.2996111471651,96.2,76.5915751408553,34.0096740062926,100.1
N00003315,13.034936869946,27.4048869057523,47.7609862792756,35.2996111471651,96.2,76.5915751408553,34.0096740062926,100.1
N00003316,11.4562670706944,26.0482389454077,48.9701057321922,34.0096740062926,96.2,76.5915751408553,34.0096740062926,101.4
N00003317,27.4048869057523,37.8526650536016,44.0969174783216,47.7609862792756,109.2,88.4,39.1166217609521,105.3
N00003318,26.0482389454077,39.1166217609521,42.8625469209214,46.5458959812848,107.9,87.1,36.5804618603731,104
N00003319,24.6777297765005,37.8526650536016,46.5458959812848,45.3246173009173,106.6,85.8,36.5804618603731,102.7
N00003320,24.6777297765005,37.8526650536016,44.0969174783216,45.3246173009173,106.6,87.1,36.5804618603731,102.7
N00003321,28.7486181479082,41.6212373612667,40.372699739972,48.9701057321922,111.8,91,34.0096740062926,105.3
N00003322,27.4048869057523,40.372699739972,40.372699739972,47.7609862792756,109.2,88.4,36.5804618603731,102.7
N00003323,28.7486181479082,37.8526650536016,45.3246173009173,48.9701057321922,110.5,89.7,42.8625469209214,109.2
N00003324,34.0096740062926,42.8625469209214,44.0969174783216,53.7507676882285,115.7,94.9,37.8526650536016,109.2
N00003325,31.4005615242259,40.372699739972,42.8625469209214,51.3712344516913,114.4,93.6,36.5804618603731,107.9
N00003326,32.7101681851292,41.6212373612667,42.8625469209214,52.5636145854392,114.4,94.9,36.5804618603731,109.2
N00003327,14.5772411907136,23.2922777214499,48.9701057321922,36.5804618603731,97.5,78.7972860024428,34.0096740062926,100.1
N00003328,14.5772411907136,21.8906326516112,56.1100223905244,36.5804618603731,97.5,78.7972860024428,41.6212373612667,107.9
N00003329,16.0884404323873,21.8906326516112,51.3712344516913,36.5804618603731,97.5,78.7972860024428,36.5804618603731,102.7
N00003330,14.5772411907136,24.6777297765005,50.1734580681615,36.5804618603731,97.5,77.6959497099794,35.2996111471651,101.4
N00003331,14.5772411907136,23.2922777214499,48.9701057321922,36.5804618603731,97.5,78.7972860024428,34.0096740062926,101.4
N00003332,17.5725337832552,23.2922777214499,51.3712344516913,37.8526650536016,100.1,79.8956428122916,36.5804618603731,102.7
N00003333,16.0884404323873,19.0326579023751,51.3712344516913,35.2996111471651,96.2,76.5915751408553,37.8526650536016,104
N00003334,19.0326579023751,23.2922777214499,50.1734580681615,39.1166217609521,100.1,79.8956428122916,36.5804618603731,102.7
N00003335,19.0326579023751,23.2922777214499,50.1734580681615,39.1166217609521,100.1,79.8956428122916,35.2996111471651,101.4
N00003336,21.8906326516112,28.7486181479082,51.3712344516913,42.8625469209214,104,83.2,36.5804618603731,102.7
N00003337,9.83402616304834,24.6777297765005,50.1734580681615,32.7101681851292,93.6,75.4841013054998,36.5804618603731,102.7
N00003338,9.83402616304834,24.6777297765005,50.1734580681615,32.7101681851292,94.9,75.4841013054998,36.5804618603731,102.7
N00003339,9.83402616304834,24.6777297765005,50.1734580681615,32.7101681851292,93.6,75.4841013054998,36.5804618603731,102.7
N00003340,11.4562670706944,26.0482389454077,51.3712344516913,34.0096740062926,94.9,75.4841013054998,37.8526650536016,104
N00003341,9.83402616304834,24.6777297765005,51.3712344516913,32.7101681851292,93.6,75.4841013054998,39.1166217609521,105.3
N00003342,9.83402616304834,24.6777297765005,51.3712344516913,32.7101681851292,94.9,75.4841013054998,36.5804618603731,102.7
N00003343,11.4562670706944,26.0482389454077,51.3712344516913,34.0096740062926,94.9,75.4841013054998,37.8526650536016,104
N00003344,9.83402616304834,24.6777297765005,52.5636145854392,32.7101681851292,93.6,74.3734648968056,37.8526650536016,104
N00003345,8.15778606675056,23.2922777214499,51.3712344516913,31.4005615242259,92.3,74.3734648968056,37.8526650536016,104
N00003346,8.15778606675056,23.2922777214499,51.3712344516913,31.4005615242259,93.6,74.3734648968056,37.8526650536016,104
N00003347,8.15778606675056,23.2922777214499,51.3712344516913,31.4005615242259,92.3,74.3734648968056,36.5804618603731,104
N00003348,8.15778606675056,23.2922777214499,51.3712344516913,31.4005615242259,92.3,74.3734648968056,37.8526650536016,104
N00003349,26.0482389454077,41.6212373612667,57.2824173957882,28.7486181479082,87.1,69.8979386453122,30.0802640216665,96.2
N00003350,34.0096740062926,46.5458959812848,58.4501735056364,31.4005615242259,91,72.142438746773,30.0802640216665,96.2
N00003351,21.8906326516112,35.2996111471651,58.4501735056364,26.0482389454077,85.8,67.6393599541199,31.4005615242259,97.5
N00003352,24.6777297765005,35.2996111471651,58.4501735056364,27.4048869057523,87.1,68.7704488886652,30.0802640216665,96.2
N00003353,23.2922777214499,36.5804618603731,57.2824173957882,26.0482389454077,85.8,67.6393599541199,28.7486181479082,94.9
N00003354,17.5725337832552,31.4005615242259,53.7507676882285,24.6777297765005,84.5,66.5045880112487,35.2996111471651,101.4
N00003355,27.4048869057523,41.6212373612667,56.1100223905244,27.4048869057523,87.1,68.7704488886652,27.4048869057523,94.9
N00003356,21.8906326516112,35.2996111471651,51.3712344516913,30.0802640216665,89.7,71.0219095730246,32.7101681851292,98.8
N00003357,20.4713346082219,34.0096740062926,51.3712344516913,31.4005615242259,91,72.142438746773,30.0802640216665,96.2
N00003358,23.2922777214499,36.5804618603731,53.7507676882285,30.0802640216665,89.7,71.0219095730246,30.0802640216665,97.5
N00003359,16.0884404323873,30.0802640216665,53.7507676882285,27.4048869057523,87.1,68.7704488886652,35.2996111471651,101.4
N00003360,14.5772411907136,28.7486181479082,46.5458959812848,36.5804618603731,97.5,77.6959497099794,32.7101681851292,98.8
N00003361,13.034936869946,27.4048869057523,46.5458959812848,35.2996111471651,97.5,77.6959497099794,32.7101681851292,98.8
N00003362,14.5772411907136,28.7486181479082,46.5458959812848,36.5804618603731,97.5,77.6959497099794,32.7101681851292,98.8
N00003363,14.5772411907136,28.7486181479082,45.3246173009173,36.5804618603731,97.5,78.7972860024428,31.4005615242259,97.5
N00003364,14.5772411907136,28.7486181479082,45.3246173009173,36.5804618603731,97.5,78.7972860024428,31.4005615242259,97.5
N00003365,14.5772411907136,28.7486181479082,45.3246173009173,36.5804618603731,98.8,78.7972860024428,30.0802640216665,97.5
N00003366,14.5772411907136,28.7486181479082,44.0969174783216,36.5804618603731,97.5,78.7972860024428,30.0802640216665,96.2
N00003367,14.5772411907136,28.7486181479082,46.5458959812848,36.5804618603731,97.5,77.6959497099794,32.7101681851292,98.8
N00003368,14.5772411907136,28.7486181479082,44.0969174783216,36.5804618603731,97.5,78.7972860024428,30.0802640216665,96.2
N00003369,14.5772411907136,28.7486181479082,44.0969174783216,36.5804618603731,97.5,77.6959497099794,30.0802640216665,96.2
N00003370,14.5772411907136,28.7486181479082,44.0969174783216,36.5804618603731,97.5,77.6959497099794,30.0802640216665,96.2
N00003371,14.5772411907136,28.7486181479082,44.0969174783216,36.5804618603731,97.5,77.6959497099794,30.0802640216665,96.2
N00003372,14.5772411907136,28.7486181479082,44.0969174783216,36.5804618603731,97.5,77.6959497099794,30.0802640216665,96.2
N00003373,16.0884404323873,30.0802640216665,45.3246173009173,37.8526650536016,98.8,78.7972860024428,31.4005615242259,97.5
N00003374,16.0884404323873,30.0802640216665,45.3246173009173,37.8526650536016,98.8,78.7972860024428,31.4005615242259,97.5
N00003375,14.5772411907136,28.7486181479082,45.3246173009173,36.5804618603731,98.8,78.7972860024428,31.4005615242259,97.5
N00003376,16.0884404323873,30.0802640216665,45.3246173009173,37.8526650536016,98.8,78.7972860024428,31.4005615242259,97.5
N00003377,16.0884404323873,30.0802640216665,45.3246173009173,37.8526650536016,98.8,78.7972860024428,31.4005615242259,97.5
N00003378,13.034936869946,27.4048869057523,44.0969174783216,35.2996111471651,96.2,77.6959497099794,28.7486181479082,94.9
N00003379,14.5772411907136,28.7486181479082,44.0969174783216,36.5804618603731,97.5,77.6959497099794,30.0802640216665,96.2
N00003380,14.5772411907136,28.7486181479082,44.0969174783216,36.5804618603731,97.5,77.6959497099794,30.0802640216665,96.2
N00003381,14.5772411907136,28.7486181479082,44.0969174783216,36.5804618603731,97.5,77.6959497099794,30.0802640216665,96.2
N00003382,14.5772411907136,28.7486181479082,44.0969174783216,36.5804618603731,97.5,77.6959497099794,30.0802640216665,96.2
N00003383,13.034936869946,27.4048869057523,44.0969174783216,35.2996111471651,97.5,77.6959497099794,28.7486181479082,94.9
N00003384,14.5772411907136,28.7486181479082,44.0969174783216,36.5804618603731,97.5,77.6959497099794,30.0802640216665,96.2
N00003385,16.0884404323873,24.6777297765005,46.5458959812848,37.8526650536016,98.8,78.7972860024428,31.4005615242259,97.5
N00003386,14.5772411907136,28.7486181479082,44.0969174783216,36.5804618603731,97.5,77.6959497099794,30.0802640216665,96.2
N00003387,20.4713346082219,34.0096740062926,41.6212373612667,41.6212373612667,102.7,82.0836428572488,30.0802640216665,96.2
N00003388,20.4713346082219,34.0096740062926,40.372699739972,41.6212373612667,102.7,82.0836428572488,30.0802640216665,96.2
N00003389,20.4713346082219,34.0096740062926,40.372699739972,41.6212373612667,102.7,82.0836428572488,30.0802640216665,96.2
N00003390,20.4713346082219,34.0096740062926,40.372699739972,41.6212373612667,102.7,82.0836428572488,31.4005615242259,97.5
N00003391,20.4713346082219,34.0096740062926,40.372699739972,41.6212373612667,102.7,82.0836428572488,31.4005615242259,97.5
N00003392,24.6777297765005,37.8526650536016,36.5804618603731,45.3246173009173,107.9,87.1,35.2996111471651,101.4
N00003393,21.8906326516112,35.2996111471651,42.8625469209214,42.8625469209214,104,83.2,26.0482389454077,93.6
N00003394,21.8906326516112,35.2996111471651,41.6212373612667,42.8625469209214,104,83.2,31.4005615242259,98.8
N00003395,20.4713346082219,34.0096740062926,39.1166217609521,41.6212373612667,102.7,82.0836428572488,31.4005615242259,97.5
N00003396,20.4713346082219,34.0096740062926,37.8526650536016,41.6212373612667,102.7,83.2,31.4005615242259,97.5
N00003397,9.83402616304834,26.0482389454077,51.3712344516913,34.0096740062926,94.9,75.4841013054998,39.1166217609521,105.3
N00003398,9.83402616304834,24.6777297765005,51.3712344516913,32.7101681851292,93.6,75.4841013054998,39.1166217609521,105.3
N00003399,9.83402616304834,24.6777297765005,51.3712344516913,32.7101681851292,93.6,74.3734648968056,37.8526650536016,104
N00003400,9.83402616304834,24.6777297765005,50.1734580681615,32.7101681851292,93.6,74.3734648968056,37.8526650536016,104
N00003401,11.4562670706944,26.0482389454077,51.3712344516913,34.0096740062926,96.2,76.5915751408553,36.5804618603731,102.7
N00003402,11.4562670706944,26.0482389454077,50.1734580681615,34.0096740062926,96.2,76.5915751408553,36.5804618603731,102.7
N00003403,11.4562670706944,26.0482389454077,50.1734580681615,34.0096740062926,94.9,75.4841013054998,36.5804618603731,102.7
N00003404,13.034936869946,27.4048869057523,50.1734580681615,35.2996111471651,96.2,76.5915751408553,35.2996111471651,102.7
N00003405,11.4562670706944,26.0482389454077,50.1734580681615,34.0096740062926,94.9,75.4841013054998,36.5804618603731,102.7
N00003406,17.5725337832552,31.4005615242259,45.3246173009173,39.1166217609521,100.1,79.8956428122916,28.7486181479082,94.9
N00003407,19.0326579023751,32.7101681851292,46.5458959812848,40.372699739972,101.4,80.9910768517414,27.4048869057523,94.9
N00003408,19.0326579023751,32.7101681851292,46.5458959812848,40.372699739972,101.4,80.9910768517414,27.4048869057523,93.6
N00003409,17.5725337832552,31.4005615242259,45.3246173009173,39.1166217609521,100.1,79.8956428122916,26.0482389454077,93.6
N00003410,17.5725337832552,31.4005615242259,45.3246173009173,39.1166217609521,100.1,80.9910768517414,28.7486181479082,94.9
N00003411,17.5725337832552,31.4005615242259,46.5458959812848,39.1166217609521,100.1,79.8956428122916,27.4048869057523,93.6
N00003412,16.0884404323873,30.0802640216665,45.3246173009173,37.8526650536016,100.1,79.8956428122916,28.7486181479082,94.9
N00003413,17.5725337832552,31.4005615242259,45.3246173009173,39.1166217609521,100.1,79.8956428122916,28.7486181479082,94.9
N00003414,16.0884404323873,30.0802640216665,45.3246173009173,37.8526650536016,98.8,79.8956428122916,28.7486181479082,94.9
N00003415,17.5725337832552,31.4005615242259,45.3246173009173,39.1166217609521,100.1,79.8956428122916,28.7486181479082,94.9
N00003416,17.5725337832552,31.4005615242259,46.5458959812848,39.1166217609521,100.1,79.8956428122916,27.4048869057523,93.6
N00003417,16.0884404323873,30.0802640216665,42.8625469209214,37.8526650536016,98.8,78.7972860024428,28.7486181479082,96.2
N00003418,16.0884404323873,30.0802640216665,44.0969174783216,37.8526650536016,98.8,79.8956428122916,28.7486181479082,94.9
N00003419,16.0884404323873,30.0802640216665,42.8625469209214,37.8526650536016,98.8,78.7972860024428,28.7486181479082,94.9
N00003420,16.0884404323873,30.0802640216665,44.0969174783216,37.8526650536016,100.1,79.8956428122916,28.7486181479082,94.9
N00003421,16.0884404323873,30.0802640216665,44.0969174783216,37.8526650536016,98.8,79.8956428122916,30.0802640216665,96.2
N00003422,14.5772411907136,28.7486181479082,42.8625469209214,36.5804618603731,98.8,78.7972860024428,28.7486181479082,94.9
N00003423,14.5772411907136,28.7486181479082,42.8625469209214,36.5804618603731,97.5,77.6959497099794,28.7486181479082,96.2
N00003424,16.0884404323873,30.0802640216665,44.0969174783216,37.8526650536016,98.8,78.7972860024428,30.0802640216665,96.2
N00003425,16.0884404323873,30.0802640216665,44.0969174783216,37.8526650536016,98.8,78.7972860024428,30.0802640216665,96.2
N00003426,16.0884404323873,30.0802640216665,46.5458959812848,37.8526650536016,98.8,78.7972860024428,32.7101681851292,98.8
N00003427,14.5772411907136,28.7486181479082,46.5458959812848,36.5804618603731,98.8,78.7972860024428,32.7101681851292,98.8
N00003428,16.0884404323873,30.0802640216665,46.5458959812848,37.8526650536016,98.8,78.7972860024428,31.4005615242259,98.8
N00003429,13.034936869946,27.4048869057523,50.1734580681615,35.2996111471651,96.2,77.6959497099794,35.2996111471651,102.7
N00003430,13.034936869946,27.4048869057523,50.1734580681615,35.2996111471651,96.2,76.5915751408553,35.2996111471651,102.7
N00003431,13.034936869946,27.4048869057523,50.1734580681615,35.2996111471651,97.5,77.6959497099794,36.5804618603731,102.7
N00003432,16.0884404323873,26.0482389454077,48.9701057321922,37.8526650536016,98.8,78.7972860024428,34.0096740062926,101.4
N00003433,14.5772411907136,28.7486181479082,48.9701057321922,36.5804618603731,97.5,77.6959497099794,35.2996111471651,101.4
N00003434,14.5772411907136,28.7486181479082,44.0969174783216,36.5804618603731,98.8,78.7972860024428,30.0802640216665,96.2
N00003435,16.0884404323873,30.0802640216665,44.0969174783216,37.8526650536016,98.8,79.8956428122916,28.7486181479082,94.9
N00003436,17.5725337832552,31.4005615242259,45.3246173009173,39.1166217609521,100.1,79.8956428122916,28.7486181479082,94.9
N00003437,16.0884404323873,31.4005615242259,45.3246173009173,37.8526650536016,100.1,79.8956428122916,30.0802640216665,96.2
N00003438,16.0884404323873,31.4005615242259,45.3246173009173,37.8526650536016,100.1,79.8956428122916,31.4005615242259,97.5
N00003439,16.0884404323873,30.0802640216665,45.3246173009173,37.8526650536016,100.1,79.8956428122916,31.4005615242259,97.5
N00003440,16.0884404323873,30.0802640216665,44.0969174783216,37.8526650536016,98.8,78.7972860024428,30.0802640216665,97.5
N00003441,17.5725337832552,31.4005615242259,45.3246173009173,39.1166217609521,100.1,79.8956428122916,28.7486181479082,94.9
N00003442,16.0884404323873,30.0802640216665,45.3246173009173,37.8526650536016,100.1,79.8956428122916,28.7486181479082,94.9
N00003443,27.4048869057523,40.372699739972,51.3712344516913,35.2996111471651,94.9,75.4841013054998,21.8906326516112,88.4
N00003444,20.4713346082219,34.0096740062926,48.9701057321922,41.6212373612667,102.7,83.2,23.2922777214499,89.7
N00003445,27.4048869057523,40.372699739972,52.5636145854392,35.2996111471651,94.9,75.4841013054998,23.2922777214499,89.7
N00003446,27.4048869057523,40.372699739972,52.5636145854392,35.2996111471651,94.9,75.4841013054998,23.2922777214499,89.7
N00003447,24.6777297765005,37.8526650536016,51.3712344516913,36.5804618603731,96.2,76.5915751408553,21.8906326516112,88.4
N00003448,26.0482389454077,39.1166217609521,40.372699739972,46.5458959812848,100.1,79.8956428122916,24.6777297765005,91
N00003449,23.2922777214499,36.5804618603731,39.1166217609521,44.0969174783216,105.3,84.5,32.7101681851292,98.8
N00003450,24.6777297765005,37.8526650536016,48.9701057321922,35.2996111471651,94.9,75.4841013054998,19.0326579023751,85.8
N00003451,27.4048869057523,40.372699739972,51.3712344516913,35.2996111471651,94.9,75.4841013054998,23.2922777214499,89.7
N00003452,24.6777297765005,37.8526650536016,42.8625469209214,37.8526650536016,97.5,77.6959497099794,21.8906326516112,88.4
N00003453,14.5772411907136,28.7486181479082,46.5458959812848,36.5804618603731,97.5,77.6959497099794,32.7101681851292,98.8
N00003454,13.034936869946,27.4048869057523,46.5458959812848,35.2996111471651,97.5,77.6959497099794,32.7101681851292,98.8
N00003455,13.034936869946,27.4048869057523,46.5458959812848,35.2996111471651,97.5,77.6959497099794,32.7101681851292,98.8
N00003456,14.5772411907136,28.7486181479082,46.5458959812848,36.5804618603731,97.5,77.6959497099794,32.7101681851292,98.8
N00003457,14.5772411907136,28.7486181479082,46.5458959812848,36.5804618603731,97.5,78.7972860024428,32.7101681851292,98.8
N00003458,13.034936869946,27.4048869057523,48.9701057321922,35.2996111471651,97.5,77.6959497099794,32.7101681851292,98.8
N00003459,13.034936869946,27.4048869057523,47.7609862792756,35.2996111471651,96.2,77.6959497099794,32.7101681851292,98.8
N00003460,13.034936869946,27.4048869057523,48.9701057321922,35.2996111471651,96.2,76.5915751408553,31.4005615242259,98.8
N00003461,13.034936869946,27.4048869057523,46.5458959812848,35.2996111471651,97.5,77.6959497099794,32.7101681851292,98.8
N00003462,14.5772411907136,28.7486181479082,46.5458959812848,36.5804618603731,98.8,78.7972860024428,32.7101681851292,98.8
N00003463,21.8906326516112,35.2996111471651,44.0969174783216,42.8625469209214,104,83.2,26.0482389454077,92.3
N00003464,20.4713346082219,34.0096740062926,41.6212373612667,41.6212373612667,102.7,82.0836428572488,30.0802640216665,96.2
N00003465,19.0326579023751,32.7101681851292,41.6212373612667,40.372699739972,101.4,80.9910768517414,30.0802640216665,96.2
N00003466,20.4713346082219,34.0096740062926,41.6212373612667,41.6212373612667,102.7,82.0836428572488,30.0802640216665,96.2
N00003467,17.5725337832552,31.4005615242259,40.372699739972,39.1166217609521,101.4,80.9910768517414,28.7486181479082,94.9
N00003468,19.0326579023751,34.0096740062926,41.6212373612667,40.372699739972,102.7,82.0836428572488,30.0802640216665,96.2
N00003469,20.4713346082219,34.0096740062926,47.7609862792756,41.6212373612667,102.7,82.0836428572488,24.6777297765005,91
N00003470,19.0326579023751,32.7101681851292,47.7609862792756,40.372699739972,102.7,82.0836428572488,24.6777297765005,91
N00003471,20.4713346082219,34.0096740062926,42.8625469209214,41.6212373612667,102.7,82.0836428572488,27.4048869057523,93.6
N00003472,17.5725337832552,32.7101681851292,40.372699739972,39.1166217609521,101.4,80.9910768517414,28.7486181479082,94.9
N00003473,19.0326579023751,32.7101681851292,42.8625469209214,40.372699739972,101.4,80.9910768517414,30.0802640216665,96.2
N00003474,26.0482389454077,39.1166217609521,41.6212373612667,37.8526650536016,97.5,77.6959497099794,21.8906326516112,88.4
N00003475,28.7486181479082,41.6212373612667,41.6212373612667,40.372699739972,100.1,79.8956428122916,23.2922777214499,89.7
N00003476,36.5804618603731,48.9701057321922,46.5458959812848,47.7609862792756,102.7,87.1,17.5725337832552,84.5
N00003477,24.6777297765005,37.8526650536016,41.6212373612667,36.5804618603731,96.2,76.5915751408553,19.0326579023751,87.1
N00003478,26.0482389454077,39.1166217609521,42.8625469209214,37.8526650536016,97.5,77.6959497099794,21.8906326516112,88.4
N00003479,27.4048869057523,40.372699739972,41.6212373612667,39.1166217609521,97.5,77.6959497099794,20.4713346082219,88.4
N00003480,26.0482389454077,39.1166217609521,41.6212373612667,37.8526650536016,96.2,77.6959497099794,20.4713346082219,87.1
N00003481,27.4048869057523,40.372699739972,41.6212373612667,39.1166217609521,97.5,78.7972860024428,20.4713346082219,88.4
N00003482,26.0482389454077,39.1166217609521,41.6212373612667,37.8526650536016,96.2,77.6959497099794,20.4713346082219,87.1
N00003483,16.0884404323873,30.0802640216665,45.3246173009173,37.8526650536016,98.8,79.8956428122916,27.4048869057523,93.6
N00003484,17.5725337832552,31.4005615242259,45.3246173009173,39.1166217609521,100.1,79.8956428122916,27.4048869057523,93.6
N00003485,17.5725337832552,31.4005615242259,45.3246173009173,39.1166217609521,100.1,79.8956428122916,27.4048869057523,93.6
N00003486,17.5725337832552,31.4005615242259,45.3246173009173,39.1166217609521,100.1,79.8956428122916,27.4048869057523,93.6
N00003487,16.0884404323873,30.0802640216665,45.3246173009173,37.8526650536016,100.1,79.8956428122916,27.4048869057523,93.6
N00003488,17.5725337832552,31.4005615242259,45.3246173009173,39.1166217609521,100.1,79.8956428122916,27.4048869057523,93.6
N00003489,17.5725337832552,31.4005615242259,45.3246173009173,39.1166217609521,100.1,79.8956428122916,28.7486181479082,94.9
