property,,time_ambulance_called,time_ambulance_called,time_ambulance_arrival,time_ambulance_arrival,time_ambulance_leaves_scene,time_ambulance_leaves_scene,time_admitting_unit_arrival,time_admitting_unit_arrival,time_needle,time_needle,time_transfer_unit_arrival,time_transfer_unit_arrival,time_puncture,time_puncture,mRS shift,mRS shift,utility_shift,utility_shift,mRS 0-2,mRS 0-2,reference_admissions,reference_relative_frequency
subtype,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,,
lsoa,lsoa_code,,,,,,,,,,,,,,,,,,,,,,
Exeter 010A,E01019975,30.0,,60.0,,80.0,,91.2,,121.2,,210.7,,270.7,,-0.5089495981466454,,0.10394544637900638,,0.37412431067396845,,1.666666667,0.000214141933316202
Exeter 010B,E01020029,30.0,0.0,60.0,0.0,80.0,0.0,90.09999999999998,0.0,120.1,0.0,,,,,-0.5579261645693461,0.0,0.102280646480582,0.0,0.6914094027445281,0.0,1.333333333,0.00017131354657587048
Exeter 010C,E01020030,30.0,0.0,60.0,0.0,80.0,0.0,90.09999999999998,0.0,120.1,0.0,,,,,-0.5579261645693461,0.0,0.102280646480582,0.0,0.6914094027445281,0.0,3.0,0.00038545547989207247
Exeter 010E,E01020032,30.0,0.0,60.0,0.0,80.0,0.0,91.2,0.0,121.2,0.0,210.7,,270.7,,-0.5322336617173389,0.032928638488832006,0.10290578392781219,0.0014703047387688794,0.5325420521301498,0.2240365184878461,2.333333333,0.00029979870653989467
Exeter 011A,E01020026,30.0,,60.0,,80.0,,90.1,,,,,,,,,,,,,,2.0,0.00025697031992804833
Exeter 011D,E01020035,30.0,,60.0,,80.0,,91.2,,121.2,,,,,,-0.5555177252880323,,0.101866121476618,,0.6909597935863311,,1.666666667,0.000214141933316202
Exeter 011G,E01033234,30.0,0.0,60.0,0.0,80.0,0.0,91.2,0.0,121.2,,,,,,-0.5555177252880323,,0.101866121476618,,0.6909597935863311,,1.0,0.00012848515996402416
Exeter 012A,E01019973,30.0,,60.0,,80.0,,92.2,,122.2,,,,,,-0.5533272842351653,,0.1014889737674679,,0.6905507439745506,,2.0,0.00025697031992804833
Exeter 012B,E01019974,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,0.0,211.7,,271.7,,-0.5295649703945412,0.03360498650677652,0.10241817431897585,0.0013140880221070906,0.5320205471374726,0.2241955544126721,4.666666667,0.0005995974132082745
Exeter 012C,E01019976,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,,,,,,-0.5533272842351653,,0.1014889737674679,,0.6905507439745506,,3.333333333,0.0004282838665039188
Exeter 012D,E01019977,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,0.0,,,,,-0.5533272842351653,0.0,0.1014889737674679,0.0,0.6905507439745506,0.0,2.333333333,0.00029979870653989467
Exeter 012E,E01019981,30.0,,60.0,,80.0,,91.2,,121.2,,,,,,-0.5555177252880323,,0.101866121476618,,0.6909597935863311,,2.666666667,0.0003426270932802261
Exeter 013B,E01020010,30.0,0.0,60.0,0.0,80.0,0.0,89.0,0.0,119.0,,,,,,-0.5603335053763068,,0.10269481769217104,,0.6918586494967175,,2.333333333,0.00029979870653989467
Exeter 013C,E01020013,30.0,0.0,60.0,0.0,80.0,0.0,89.0,0.0,119.0,,,,,,-0.5603335053763068,,0.10269481769217104,,0.6918586494967175,,0.666666667,8.565677335217782e-05
Exeter 013D,E01020014,30.0,0.0,60.0,0.0,80.0,0.0,90.1,0.0,120.1,,,,,,-0.5579261645693461,,0.102280646480582,,0.6914094027445281,,2.0,0.00025697031992804833
Exeter 013E,E01020015,30.0,0.0,60.0,0.0,80.0,0.0,89.0,0.0,119.0,0.0,208.5,,268.5,,-0.5381068446036837,0.031433245110909544,0.10397841280002124,0.0018152776101175076,0.533689596196334,0.2236848203251152,1.666666667,0.000214141933316202
Exeter 014A,E01019968,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,0.0,212.8,,272.8,,-0.5266300888112487,0.03434653392588829,0.10188176794907122,0.0011426759350272096,0.5314469700331221,0.22436989531906049,3.0,0.00038545547989207247
Exeter 014B,E01019969,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,0.0,211.7,,271.7,,-0.5374857416747493,0.027438356584905385,0.10210844080180653,0.0010729483770885175,0.5848639460831653,0.18305490363714277,3.333333333,0.0004282838665039188
Exeter 014C,E01019970,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,0.0,212.8,,272.8,,-0.5347256444943319,0.028043827517205928,0.10161243664828574,0.000932990994058108,0.58433146152453,0.1831972523911247,2.0,0.00025697031992804833
Exeter 014D,E01019971,30.0,,60.0,,80.0,,90.1,,,,,,,,,,,,,,2.0,0.00025697031992804833
Exeter 015A,E01020011,30.0,0.0,60.0,0.0,80.0,0.0,89.0,0.0,119.0,,,,,,-0.5603335053763068,,0.10269481769217104,,0.6918586494967175,,1.333333333,0.00017131354657587048
Exeter 015B,E01020012,30.0,0.0,60.0,0.0,80.0,0.0,91.2,0.0,121.2,0.0,,,,,-0.5555177252880323,0.0,0.101866121476618,0.0,0.6909597935863311,0.0,2.0,0.00025697031992804833
Exeter 015C,E01020033,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,,,,,,-0.5533272842351653,,0.1014889737674679,,0.6905507439745506,,3.0,0.00038545547989207247
Exeter 015E,E01033235,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,0.0,212.8,,272.8,,-0.5347256444943319,0.028043827517205928,0.10161243664828574,0.000932990994058108,0.58433146152453,0.1831972523911247,5.666666667,0.0007280825731722986
Exeter 015F,E01033236,30.0,,60.0,,80.0,,94.4,,124.4,,,,,,-0.5485051373724896,,0.10065822127345925,,0.6896497842700364,,3.0,0.00038545547989207247
Forest of Dean 001A,E01022233,30.0,0.0,60.0,0.0,80.0,0.0,110.5,0.0,140.5,0.0,,,,,-0.5130848698373573,0.0,0.09453580378909943,0.0,0.6830128396978011,0.0,4.0,0.0005139406398560967
Forest of Dean 001B,E01022235,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,203.1,,263.1,,-0.5402434881555115,0.006330010967324813,0.10274200699872432,0.004985003648746413,0.585511090175681,0.17888160531010724,4.666666667,0.0005995974132082745
Forest of Dean 001C,E01022247,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,0.0,,,,,-0.5414833481997912,0.0,0.09944733542126116,0.0,0.6883367266385902,0.0,2.666666667,0.0003426270932802261
Forest of Dean 002A,E01022261,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,0.0,,,,,-0.529613409419682,0.0,0.09739721301195137,0.0,0.6861140689385011,0.0,4.333333333,0.0005567690264679429
Forest of Dean 002B,E01022262,30.0,0.0,60.0,0.0,80.0,0.0,101.9,0.0,131.9,,,,,,-0.5320334525982371,,0.09781551714720549,,0.6865675299923037,,2.0,0.00025697031992804833
Forest of Dean 002C,E01022267,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,0.0,209.6,,269.6,,-0.5238801509885835,0.009930294895585248,0.0997993384648021,0.004160603330491869,0.5823501014380655,0.1797244637056803,5.333333333,0.000685254186431967
Forest of Dean 003C,E01022258,30.0,0.0,60.0,0.0,80.0,0.0,104.09999999999998,0.0,134.1,,,,,,-0.52719230109543,,0.0969785581024103,,0.6856602522029953,,2.333333333,0.00029979870653989467
Forest of Dean 003D,E01022259,30.0,0.0,60.0,0.0,80.0,0.0,104.09999999999998,0.0,134.1,0.0,210.7,,270.7,,-0.5180709496210377,0.012899538962257422,0.10046200224070834,0.00492633394415015,0.5298922814384819,0.22028917683851065,3.0,0.00038545547989207247
Forest of Dean 003E,E01022260,30.0,,60.0,,80.0,,107.3,,137.3,,213.9,,273.9,,-0.4988867029969599,,0.10203242848973287,,0.37209716879534843,,2.0,0.00025697031992804833
Forest of Dean 004A,E01022236,30.0,0.0,60.0,0.0,80.0,0.0,106.2,0.0,136.2,0.0,212.8,,272.8,,-0.5185224743940399,0.009044365374197416,0.09748062014424319,0.0029119987404234333,0.6223930105158934,0.13953037064870388,3.333333333,0.0004282838665039188
Forest of Dean 004B,E01022237,30.0,,60.0,,80.0,,108.4,,138.4,,,,,,-0.5177178011662404,,0.09533863726498404,,0.6838828397193015,,1.333333333,0.00017131354657587048
Forest of Dean 004C,E01022238,30.0,0.0,60.0,0.0,80.0,0.0,109.4,0.0,139.4,0.0,216.0,,276.0,,-0.5039033110219199,0.016417335332193427,0.0978673976775333,0.004116638961529347,0.5271190034492982,0.22111188125487877,4.333333333,0.0005567690264679429
Forest of Dean 004D,E01022239,30.0,0.0,60.0,0.0,80.0,0.0,107.3,0.0,137.3,0.0,213.9,,273.9,,-0.5148289606163229,0.010628171746241977,0.09732710277093588,0.003136883812531327,0.6062778230756742,0.15612043618688387,4.666666667,0.0005995974132082745
Forest of Dean 004F,E01022249,30.0,0.0,60.0,0.0,80.0,0.0,106.2,0.0,,,,,,,,,,,,,2.0,0.00025697031992804833
Forest of Dean 004G,E01022250,30.0,0.0,60.0,0.0,80.0,0.0,106.2,0.0,136.2,0.0,,,,,-0.52256723755205,0.0,0.09617833471744708,0.0,0.684792889255142,0.0,3.0,0.00038545547989207247
Forest of Dean 005A,E01022228,30.0,0.0,60.0,0.0,80.0,0.0,107.3,0.0,137.3,0.0,213.9,,273.9,,-0.5095148747432019,0.015030504626765945,0.09889554467720155,0.0044362236312704235,0.5282176049822322,0.22078763821909445,2.666666667,0.0003426270932802261
Forest of Dean 005B,E01022230,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,207.4,0.0,267.4,0.0,-0.5193492464028671,0.0,0.10592070057158065,0.0,0.3762194375305024,0.0,4.333333333,0.0005567690264679429
Forest of Dean 006A,E01022234,30.0,0.0,60.0,0.0,80.0,0.0,115.90000000000002,0.0,,,,,,,,,,,,,2.333333333,0.00029979870653989467
Forest of Dean 006B,E01022253,30.0,0.0,60.0,0.0,80.0,0.0,111.6,0.0,141.6,0.0,218.2,,278.2,,-0.5022371254325817,0.014582911437776638,0.09589836366621578,0.0030892848078044846,0.578164501472959,0.18081244227973317,2.333333333,0.00029979870653989467
Forest of Dean 007A,E01022229,30.0,,60.0,,80.0,,114.8,,144.8,,,,,,-0.5035865144996108,,0.0928879401863435,,0.681227417174132,,1.333333333,0.00017131354657587048
Forest of Dean 007B,E01022241,30.0,0.0,60.0,0.0,80.0,0.0,115.90000000000002,0.0,145.9,0.0,222.5,,282.5,,-0.4865512036673145,0.020651690952539332,0.09468430701643354,0.0031378117671205987,0.5237207304762784,0.2221009559294635,2.333333333,0.00029979870653989467
Forest of Dean 007D,E01022243,30.0,0.0,60.0,0.0,80.0,0.0,114.8,0.0,144.8,0.0,,,,,-0.5035865144996108,0.0,0.0928879401863435,0.0,0.681227417174132,0.0,2.333333333,0.00029979870653989467
Forest of Dean 007E,E01022244,30.0,0.0,60.0,0.0,80.0,0.0,114.8,0.0,144.8,,,,,,-0.5035865144996108,,0.0928879401863435,,0.681227417174132,,1.333333333,0.00017131354657587048
Forest of Dean 007F,E01022245,30.0,0.0,60.0,0.0,80.0,0.0,116.9,0.0,146.9,0.0,223.5,,283.5,,-0.48890330511686847,0.017387566962552052,0.09349008555018544,0.0024401984832143064,0.5755833235230554,0.18146731182018927,2.666666667,0.0003426270932802261
Forest of Dean 007G,E01022246,30.0,0.0,60.0,0.0,80.0,0.0,116.9,0.0,146.9,0.0,,,,,-0.4989420215832505,0.0,0.09208123629902554,0.0,0.6803535248515594,0.0,3.0,0.00038545547989207247
Forest of Dean 008A,E01022231,30.0,,60.0,,80.0,,120.2,,150.2,,,,,,-0.4916359526672578,,0.09081100126388642,,0.6789777042319263,,2.666666667,0.0003426270932802261
Forest of Dean 008C,E01022264,30.0,0.0,60.0,0.0,80.0,0.0,119.1,0.0,149.1,0.0,225.69999999999996,0.0,285.7,0.0,-0.4699910618501351,0.01605418199634745,0.09405793879376556,0.0018821192602265213,0.4433551770417291,0.15738765405227273,1.666666667,0.000214141933316202
Forest of Dean 008D,E01022268,30.0,0.0,60.0,0.0,80.0,0.0,114.8,0.0,144.8,0.0,221.4,,281.4,,-0.4965362054976935,0.014100618003834553,0.09405549855993119,0.0023351167471753745,0.6027615009584817,0.15693183243130063,3.0,0.00038545547989207247
Forest of Dean 008E,E01022269,30.0,0.0,60.0,0.0,80.0,0.0,114.8,0.0,144.8,0.0,,,,,-0.5035865144996108,0.0,0.0928879401863435,0.0,0.681227417174132,0.0,3.333333333,0.0004282838665039188
Forest of Dean 009A,E01022226,30.0,0.0,60.0,0.0,80.0,0.0,113.7,0.0,143.7,0.0,220.3,,280.3,,-0.4969535010030957,0.01569989406827019,0.09494451658514412,0.0028310771919097346,0.5771419128594202,0.18107335410772876,3.333333333,0.0004282838665039188
Forest of Dean 009B,E01022227,30.0,0.0,60.0,0.0,80.0,0.0,115.9,0.0,145.9,,,,,,-0.501154154382824,,0.09246553903781563,,0.6807698225220166,,4.333333333,0.0005567690264679429
Forest of Dean 009C,E01022254,30.0,0.0,60.0,0.0,80.0,0.0,114.8,0.0,144.8,,,,,,-0.5035865144996108,,0.0928879401863435,,0.681227417174132,,4.0,0.0005139406398560967
Forest of Dean 009D,E01022255,30.0,,60.0,,80.0,,112.6,,,,,,,,,,,,,,3.0,0.00038545547989207247
Forest of Dean 009E,E01022256,30.0,0.0,60.0,0.0,80.0,0.0,113.7,0.0,143.7,0.0,,,,,-0.5060178390696601,0.0,0.09330999340629842,0.0,0.6816846625965858,0.0,2.666666667,0.0003426270932802261
Forest of Dean 009F,E01022257,30.0,,60.0,,80.0,,114.8,,144.8,,,,,,-0.5035865144996108,,0.0928879401863435,,0.681227417174132,,2.0,0.00025697031992804833
Forest of Dean 010A,E01022248,30.0,0.0,60.0,0.0,80.0,0.0,116.9,0.0,146.9,,,,,,-0.4989420215832505,,0.09208123629902554,,0.6803535248515594,,1.0,0.00012848515996402416
Forest of Dean 010C,E01022273,30.0,0.0,60.0,0.0,80.0,0.0,109.4,0.0,,,,,,,,,,,,,1.0,0.00012848515996402416
Forest of Dean 010D,E01022274,30.0,,60.0,,80.0,,110.5,,140.5,,,,,,-0.5130848698373573,,0.09453580378909943,,0.6830128396978011,,1.0,0.00012848515996402416
Forest of Dean 010E,E01022275,30.0,,60.0,,80.0,,107.3,,137.3,,,,,,-0.5201430464894439,,0.09575866086467022,,0.6843380411691161,,0.666666667,8.565677335217782e-05
Gloucester 001A,E01022313,30.0,0.0,60.0,0.0,80.0,0.0,90.09999999999998,0.0,120.09999999999998,0.0,196.7,,256.7,,-0.5563590002537225,0.0027144082184688183,0.10563442908336142,0.0058089218655545585,0.5886210325096041,0.17803467967408892,3.666666667,0.00047111225324425026
Gloucester 001B,E01022315,30.0,,60.0,,80.0,,89.0,,119.0,,195.6,,255.6,,-0.556720627021126,,0.11300353742578978,,0.3837485845881295,,2.333333333,0.00029979870653989467
Gloucester 001D,E01022317,30.0,0.0,60.0,0.0,80.0,0.0,89.0,0.0,119.0,0.0,,,,,-0.5603335053763068,0.0,0.10269481769217104,0.0,0.6918586494967175,0.0,2.333333333,0.00029979870653989467
Gloucester 001E,E01022318,30.0,0.0,60.0,0.0,80.0,0.0,89.0,0.0,,,,,,,,,,,,,4.0,0.0005139406398560967
Gloucester 002B,E01022310,30.0,,60.0,,80.0,,87.9,,117.9,,,,,,-0.5627397448207101,,0.10310863485837218,,0.6923075332854607,,1.666666667,0.000214141933316202
Gloucester 002C,E01022311,30.0,0.0,60.0,0.0,80.0,0.0,86.9,0.0,116.9,0.0,193.5,,253.5,,-0.56454512407707,0.0007623059670941303,0.1061801927532675,0.005391335825794179,0.6158100945220645,0.1538103989993911,5.0,0.0006424257998201208
Gloucester 002D,E01022312,30.0,0.0,60.0,0.0,80.0,0.0,86.9,0.0,116.9,0.0,,,,,-0.5649262770606172,0.0,0.1034845248403704,0.0,0.69271529402176,0.0,7.333333333,0.0009422245063600154
Gloucester 002E,E01022314,30.0,0.0,60.0,0.0,80.0,0.0,89.0,0.0,119.0,,,,,,-0.5603335053763068,,0.10269481769217104,,0.6918586494967175,,2.0,0.00025697031992804833
Gloucester 003B,E01022296,30.0,,60.0,,80.0,,89.0,,,,,,,,,,,,,,3.333333333,0.0004282838665039188
Gloucester 003C,E01022297,30.0,0.0,60.0,0.0,80.0,0.0,87.90000000000002,0.0,117.9,,,,,,-0.5627397448207101,,0.10310863485837218,,0.6923075332854607,,3.0,0.00038545547989207247
Gloucester 003D,E01022298,30.0,0.0,60.0,0.0,80.0,0.0,87.90000000000002,0.0,117.9,0.0,194.5,0.0,254.5,0.0,-0.5602190825630222,0.0,0.11366533779835436,0.0,0.38445336514854483,0.0,2.333333333,0.00029979870653989467
Gloucester 004B,E01022347,30.0,0.0,60.0,0.0,80.0,0.0,90.1,0.0,120.1,0.0,196.7,,256.7,,-0.556985865979972,0.0021025715649876544,0.10429291604224966,0.004499571528942586,0.6297363806035736,0.13790506988502368,3.666666667,0.00047111225324425026
Gloucester 004C,E01022348,30.0,0.0,60.0,0.0,80.0,0.0,91.2,0.0,121.2,0.0,,,,,-0.5555177252880323,0.0,0.101866121476618,0.0,0.6909597935863311,0.0,2.0,0.00025697031992804833
Gloucester 004E,E01032932,30.0,,60.0,,80.0,,89.0,,,,,,,,,,,,,,4.666666667,0.0005995974132082745
Gloucester 004F,E01032937,30.0,0.0,60.0,0.0,80.0,0.0,90.1,0.0,120.1,0.0,196.7,,256.7,,-0.5567507913326284,0.0023507464734352315,0.10479598343266656,0.005030673904169142,0.614318125068335,0.154182555352386,4.333333333,0.0005567690264679429
Gloucester 005A,E01022288,30.0,0.0,60.0,0.0,80.0,0.0,89.0,0.0,119.0,,,,,,-0.5603335053763068,,0.10269481769217104,,0.6918586494967175,,2.0,0.00025697031992804833
Gloucester 005B,E01022289,30.0,0.0,60.0,0.0,80.0,0.0,89.0,0.0,119.0,0.0,195.6,,255.6,,-0.5585270661987164,0.002554690784550415,0.10784917755898041,0.007289365628993393,0.5378036170424235,0.2178667162486899,2.333333333,0.00029979870653989467
Gloucester 005C,E01022290,30.0,0.0,60.0,0.0,80.0,0.0,87.9,0.0,117.9,,194.5,,254.5,,-0.5602190825630222,,0.11366533779835436,,0.38445336514854483,,1.0,0.00012848515996402416
Gloucester 005D,E01022291,30.0,,60.0,,80.0,,89.0,,,,,,,,,,,,,,2.0,0.00025697031992804833
Gloucester 005E,E01022292,30.0,,60.0,,80.0,,89.0,,,,,,,,,,,,,,3.666666667,0.00047111225324425026
Gloucester 006A,E01022283,30.0,0.0,60.0,0.0,80.0,0.0,91.2,0.0,121.2,0.0,197.80000000000004,0.0,257.8,0.0,-0.5497312176503435,0.0,0.11168070984588829,0.0,0.3823404901189848,0.0,3.666666667,0.00047111225324425026
Gloucester 006B,E01022303,30.0,0.0,60.0,0.0,80.0,0.0,91.2,0.0,121.2,,197.8,,257.8,,-0.5497312176503435,,0.11168070984588829,,0.38234049011898474,,2.666666667,0.0003426270932802261
Gloucester 006C,E01022304,30.0,0.0,60.0,0.0,80.0,0.0,91.2,0.0,121.2,0.0,,,,,-0.5555177252880323,0.0,0.101866121476618,0.0,0.6909597935863311,0.0,2.0,0.00025697031992804833
Gloucester 006D,E01022305,30.0,0.0,60.0,0.0,80.0,0.0,91.2,0.0,,,,,,,,,,,,,3.666666667,0.00047111225324425026
Gloucester 007A,E01022278,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,0.0,198.8,,258.8,,-0.5510706968604052,0.003908523984802887,0.10468590513864373,0.005537247563187369,0.5876008620285618,0.1783144261636706,3.0,0.00038545547989207247
Gloucester 007B,E01022279,30.0,,60.0,,80.0,,91.2,,,,,,,,,,,,,,1.666666667,0.000214141933316202
Gloucester 007C,E01022282,30.0,,60.0,,80.0,,91.2,,,,,,,,,,,,,,0.333333333,4.2828386611846335e-05
Gloucester 007E,E01022285,30.0,0.0,60.0,0.0,80.0,0.0,90.09999999999998,0.0,120.1,0.0,196.7,,256.7,,-0.5555754180959108,0.0033244575444328554,0.10731132038475114,0.007114447263152408,0.5372268473921421,0.21804706086068476,3.333333333,0.0004282838665039188
Gloucester 007F,E01022286,30.0,,60.0,,80.0,,90.1,,120.1,,196.7,,256.7,,-0.5532246716224756,,0.11234199428892028,,0.38304429203975604,,0.666666667,8.565677335217782e-05
Gloucester 008A,E01022293,30.0,0.0,60.0,0.0,80.0,0.0,90.1,0.0,120.1,0.0,196.7,,256.7,,-0.5567507913326284,0.0023507464734352653,0.10479598343266656,0.00503067390416914,0.6143181250683352,0.15418255535238604,2.333333333,0.00029979870653989467
Gloucester 008C,E01022323,30.0,,60.0,,80.0,,91.2,,121.2,,197.8,,257.8,,-0.5497312176503435,,0.11168070984588829,,0.38234049011898474,,1.666666667,0.000214141933316202
Gloucester 008D,E01022328,30.0,0.0,60.0,0.0,80.0,0.0,90.1,0.0,120.1,0.0,196.7,,256.7,,-0.5555754180959108,0.0033244575444328554,0.10731132038475114,0.007114447263152408,0.5372268473921421,0.21804706086068476,2.333333333,0.00029979870653989467
Gloucester 009C,E01022330,30.0,,60.0,,80.0,,91.2,,,,,,,,,,,,,,1.666666667,0.000214141933316202
Gloucester 009E,E01022333,30.0,,60.0,,80.0,,93.3,,,,,,,,,,,,,,1.0,0.00012848515996402416
Gloucester 010A,E01022276,30.0,,60.0,,80.0,,92.2,,122.2,,,,,,-0.5533272842351653,,0.1014889737674679,,0.6905507439745506,,1.0,0.00012848515996402416
Gloucester 010B,E01022277,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,0.0,198.8,,258.8,,-0.5521989905477853,0.002763743814084392,0.10308743945305582,0.003915425301038474,0.6390758030015562,0.1260873399237194,2.333333333,0.00029979870653989467
Gloucester 010C,E01022280,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,0.0,,,,,-0.5533272842351653,0.0,0.1014889737674679,0.0,0.6905507439745506,0.0,0.666666667,8.565677335217782e-05
Gloucester 010D,E01022281,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,,198.8,,258.8,,-0.5465575221108852,,0.11107976788099538,,0.38170109813658404,,2.0,0.00025697031992804833
Gloucester 010E,E01022306,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,0.0,198.8,,258.8,,-0.5499424031730252,0.004786944705098344,0.10628437082423164,0.006781715554639303,0.5361259210555673,0.21838967893908975,1.333333333,0.00017131354657587048
Gloucester 010F,E01022307,30.0,,60.0,,80.0,,92.2,,122.2,,,,,,-0.5533272842351653,,0.1014889737674679,,0.6905507439745506,,1.0,0.00012848515996402416
Gloucester 011B,E01022320,30.0,,60.0,,80.0,,93.3,,123.3,,,,,,-0.5509167558604982,,0.1010737740467148,,0.6901004445073456,,3.666666667,0.00047111225324425026
Gloucester 011D,E01022322,30.0,0.0,60.0,0.0,80.0,0.0,91.2,0.0,121.2,0.0,,,,,-0.5555177252880323,0.0,0.101866121476618,0.0,0.6909597935863311,0.0,2.333333333,0.00029979870653989467
Gloucester 011E,E01022324,30.0,0.0,60.0,0.0,80.0,0.0,91.2,0.0,121.2,0.0,197.8,0.0,257.8,0.0,-0.5535888894088027,0.0029881396951294643,0.10513765093304143,0.005068231640541979,0.588086692430549,0.15937032301962203,3.333333333,0.0004282838665039188
Gloucester 011F,E01022325,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,,,,,,-0.5533272842351653,,0.1014889737674679,,0.6905507439745506,,2.333333333,0.00029979870653989467
Gloucester 012A,E01022343,30.0,0.0,60.0,0.0,80.0,0.0,91.2,0.0,,,,,,,,,,,,,4.666666667,0.0005995974132082745
Gloucester 012B,E01022344,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,0.0,,,,,-0.5509167558604982,0.0,0.1010737740467148,0.0,0.6901004445073456,0.0,1.666666667,0.000214141933316202
Gloucester 012C,E01022345,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,,199.9,,259.9,,-0.5430688470155074,,0.1104189813448389,,0.3809982401025959,,0.666666667,8.565677335217782e-05
Gloucester 012D,E01022346,30.0,0.0,60.0,0.0,80.0,0.0,94.40000000000002,0.0,124.40000000000002,0.0,,,,,-0.5485051373724896,0.0,0.10065822127345925,0.0,0.6896497842700363,0.0,2.666666667,0.0003426270932802261
Gloucester 013A,E01022299,30.0,,60.0,,80.0,,95.5,,125.5,,202.1,,262.1,,-0.5360990127950895,,0.10909819846709917,,0.379594021191515,,1.0,0.00012848515996402416
Gloucester 013B,E01022300,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,,202.1,,262.1,,-0.5360990127950895,,0.10909819846709917,,0.379594021191515,,2.0,0.00025697031992804833
Gloucester 013D,E01022302,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,0.0,199.9,0.0,259.9,0.0,-0.5456848166305043,0.004530992284231051,0.1073039122454642,0.005395457949204806,0.4840323082375125,0.178460240920189,2.333333333,0.00029979870653989467
Gloucester 014C,E01022341,30.0,,60.0,,80.0,,96.5,,,,,,,,,,,,,,2.333333333,0.00029979870653989467
Gloucester 015A,E01022335,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,,,,,,-0.5438981216914698,,0.09986391380020931,,0.6887884331545439,,3.0,0.00038545547989207247
Gloucester 015B,E01022336,30.0,0.0,60.0,0.0,80.0,0.0,97.59999999999998,0.0,127.6,0.0,204.2,,264.2,,-0.5354693462867495,0.008505083069561296,0.10364288912485212,0.005933408949282996,0.5332961174799581,0.2192605321907239,2.333333333,0.00029979870653989467
Gloucester 015H,E01032936,30.0,,60.0,,80.0,,95.5,,,,,,,,,,,,,,1.666666667,0.000214141933316202
Herefordshire 023F,E01014057,30.0,0.0,60.0,0.0,80.0,0.0,107.3,0.0,137.3,0.0,213.9,,273.9,,-0.5148289606163229,0.010628171746241977,0.09732710277093588,0.0031368838125313257,0.6062778230756742,0.15612043618688384,3.0,0.00038545547989207247
Herefordshire 023G,E01014058,30.0,,60.0,,80.0,,105.1,,,,,,,,,,,,,,1.666666667,0.000214141933316202
Malvern Hills 011B,E01032200,30.0,0.0,60.0,0.0,80.0,0.0,111.6,0.0,141.6,0.0,,,,,-0.5106565732767505,0.0,0.09411476425082643,0.0,0.6825566136959965,0.0,3.0,0.00038545547989207247
Mendip 001A,E01029022,30.0,0.0,60.0,0.0,80.0,0.0,106.2,0.0,136.2,0.0,199.9,0.0,259.9,0.0,-0.5430688470155074,0.0,0.1104189813448389,0.0,0.3809982401025959,0.0,1.666666667,0.000214141933316202
